CDR,RTI192004,1024,3,EVEN,2019
CDR,RTI192004,1025,3,EVEN,2019
CDR,RTI192004,1026,3,EVEN,2019
CR,RIF191007,1005,2,ODD,2019
CR,RIF191007,1006,2,ODD,2019
CR,RTI167006,1043,3,ODD,2019
CR,RTI167007,1044,3,ODD,2019
CR,RTI176006,1036,3,EVEN,2019
CR,RTI176006,1037,3,EVEN,2019
CR,RTI176006,1038,3,EVEN,2019
DHS,RTI191009,1019,2,ODD,2019
DHS,RTI191009,1020,2,ODD,2019
DHS,RTI1910010,1019,2,ODD,2019
DHS,RTI1910010,1020,2,ODD,2019
DHS,RTI175003,1039,3,ODD,2019
DHS,RIF184002,1011,8,EVEN,2019
DHS,RIF184002,1012,8,EVEN,2019
DMR,RTI175002,1038,4,ODD,2019
DMR,RTI175005,1036,2,ODD,2019
DMR,RTI175005,1037,2,ODD,2019
DMR,RTI175005,1038,2,ODD,2019
DOD,RTI175003,1040,3,ODD,2019
DOD,RTI175003,1041,3,ODD,2019
DOD,RTI175004,1037,3,ODD,2019
DOD,RTI175004,1038,3,ODD,2019
DOD,RTI176003,1041,6,EVEN,2019
DOD,RTI176005,1038,6,EVEN,2019
DOD,RTI176005,1039,6,EVEN,2019
DRY,RTI167004,1043,3,ODD,2019
DRY,RTI167004,1044,3,ODD,2019
DRY,RTI167004,1045,3,ODD,2019
DRY,RTI167004,1046,3,ODD,2019
DRY,RTI192007,1019,3,EVEN,2019
DRY,RTI192007,1020,3,EVEN,2019
DRY,RTI192008,1019,6,EVEN,2019
DRY,RTI192008,1020,6,EVEN,2019
DS,RIF191004,1005,2,ODD,2019
DS,RIF191004,1006,2,ODD,2019
DS,RTI191004,1019,2,ODD,2019
DS,RTI191004,1020,2,ODD,2019
DSE,RTI191007,1019,2,ODD,2019
DSE,RTI191007,1020,2,ODD,2019
DSE,RTI191007,1021,2,ODD,2019
DSE,RTI191007,1022,2,ODD,2019
DSE,RTI183002,1029,2,ODD,2019
DSE,RTI183002,1030,2,ODD,2019
DSE,RIF176001,1013,4,EVEN,2019
DSE,RIF176001,1014,4,EVEN,2019
DSE,RTI192006,1024,4,EVEN,2019
DSE,RTI192006,1025,4,EVEN,2019
DWI,RIF183005,1007,3,ODD,2019
DWI,RIF183005,1008,3,ODD,2019
DWI,RIF175005,1013,2,ODD,2019
DWI,RIF175005,1014,2,ODD,2019
DWI,RIF192007,1001,3,EVEN,2019
DWI,RIF192007,1002,3,EVEN,2019
DWI,RIF192008,1001,6,EVEN,2019
DWI,RIF192008,1002,6,EVEN,2019
DWI,RIF184007,1007,6,EVEN,2019
DWW,RIF183003,1007,3,ODD,2019
DWW,RIF183003,1008,3,ODD,2019
DWW,RTI175002,1040,4,ODD,2019
DWW,RTI184006,1027,6,EVEN,2019
DWW,RTI184006,1028,6,EVEN,2019
DWW,RTI176007,1035,3,EVEN,2019
DWW,RTI176007,1036,3,EVEN,2019
ELA,RIF183008,1009,2,ODD,2019
ELA,RIF183008,1010,2,ODD,2019
ELA,RIF183009,1009,2,ODD,2019
ELA,RIF183009,1010,2,ODD,2019
ELA,RTI167005,1043,3,ODD,2019
ELA,RTI184002,1027,6,EVEN,2019
ELA,RTI184002,1028,6,EVEN,2019
ELA,RTI176002,1035,6,EVEN,2019
ELA,RTI176002,1036,6,EVEN,2019
END,RIF191001,1003,2,ODD,2019
END,RIF191001,1004,2,ODD,2019
END,RTI191001,1025,2,ODD,2019
END,RTI191001,1026,2,ODD,2019
ENH,RIF191002,1003,2,ODD,2019
ENH,RTI183004,1029,2,ODD,2019
ENH,RTI183004,1030,2,ODD,2019
ENH,RTI183004,1031,2,ODD,2019
ENH,RTI183004,1032,2,ODD,2019
ENH,RIF192007,1003,3,EVEN,2019
ENH,RIF192007,1004,3,EVEN,2019
ENH,RIF192008,1003,6,EVEN,2019
ENH,RIF192008,1004,6,EVEN,2019
ERF,RIF191006,1005,2,ODD,2019
ERF,RIF191006,1006,2,ODD,2019
ERF,RTI191006,1024,2,ODD,2019
ERF,RTI191006,1025,2,ODD,2019
ERF,RTI167007,1043,3,ODD,2019
ERF,RTI168001,1043,2,EVEN,2019
ERF,RTI168001,1044,2,EVEN,2019
ERF,RTI168002,1043,2,EVEN,2019
ERF,RTI168002,1044,2,EVEN,2019
ESS,RTI183004,1034,2,ODD,2019
ESS,RTI167005,1048,3,ODD,2019
ESS,RTI167005,1049,3,ODD,2019
ESS,RTI167005,1050,3,ODD,2019
FPR,RTI167001,1043,2,ODD,2019
FPR,RTI167001,1044,2,ODD,2019
FPR,RTI167001,1045,2,ODD,2019
FPR,RTI167001,1046,2,ODD,2019
FPR,RTI167007,1050,3,ODD,2019
FRP,RTI183001,1032,2,ODD,2019
FRP,RTI183001,1033,2,ODD,2019
FRP,RTI183001,1034,2,ODD,2019
FRP,RTI183004,1027,2,ODD,2019
FRP,RTI183004,1028,2,ODD,2019
FRP,RTI167001,1051,2,ODD,2019
FU,RIF191005,1001,2,ODD,2019
FU,RIF191005,1002,2,ODD,2019
FU,RIF191005,1003,2,ODD,2019
FU,RIF191005,1004,2,ODD,2019
FU,RTI192003,1021,2,EVEN,2019
FU,RTI176001,1035,2,EVEN,2019
FU,RTI176001,1036,2,EVEN,2019
FUM,RIF183002,1007,2,ODD,2019
FUM,RIF183002,1008,2,ODD,2019
FUM,RIF183002,1009,2,ODD,2019
FUM,RIF183002,1010,2,ODD,2019
FUM,RTI191005,1022,2,ODD,2019
FUM,RIF176002,1017,3,EVEN,2019
FUM,RIF176002,1018,3,EVEN,2019
FUM,RTI192003,1019,2,EVEN,2019
FUM,RTI192003,1020,2,EVEN,2019
GAP,RIF175006,1016,3,ODD,2019
GAP,RTI183006,1029,2,ODD,2019
GAP,RTI183006,1030,2,ODD,2019
GAP,RTI183007,1029,2,ODD,2019
GAP,RTI183007,1030,2,ODD,2019
GBP,RTI167003,1045,2,ODD,2019
GBP,RTI167003,1046,2,ODD,2019
GBP,RTI167003,1047,2,ODD,2019
GBP,RTI167003,1048,2,ODD,2019
GBP,RTI167007,1049,3,ODD,2019
GBP,RTI176003,1035,6,EVEN,2019
GBP,RTI176003,1036,6,EVEN,2019
GBP,RTI168002,1047,2,EVEN,2019
GBP,RTI168002,1048,2,EVEN,2019
GBP,RTI168002,1049,2,EVEN,2019
GPR,RTI175006,1036,3,ODD,2019
GPR,RTI175006,1037,3,ODD,2019
GPR,RTI175006,1038,3,ODD,2019
GPR,RTI175006,1039,3,ODD,2019
HAR,RTI184003,1027,3,EVEN,2019
HAR,RTI184003,1028,3,EVEN,2019
HAR,RTI184003,1033,3,EVEN,2019
HAR,RTI184003,1034,3,EVEN,2019
HAR,RTI176004,1038,4,EVEN,2019
HAR,RTI176004,1039,4,EVEN,2019
HED,RTI183008,1029,2,ODD,2019
HED,RTI183008,1030,2,ODD,2019
HED,RTI183009,1029,2,ODD,2019
HED,RTI183009,1030,2,ODD,2019
HED,RTI192005,1025,4,EVEN,2019
HED,RTI192005,1026,4,EVEN,2019
HED,RTI192009,1025,3,EVEN,2019
HED,RTI1920010,1025,2,EVEN,2019
HJT,RIF191008,1001,2,ODD,2019
HJT,RIF191008,1002,2,ODD,2019
HJT,RIF191008,1003,2,ODD,2019
HJT,RIF191008,1004,2,ODD,2019
HJT,RIF175002,1015,4,ODD,2019
HJT,RTI192004,1019,3,EVEN,2019
HJT,RTI192004,1020,3,EVEN,2019
HJT,RTI184004,1032,9,EVEN,2019
HP,RIF175005,1017,2,ODD,2019
HP,RIF175005,1018,2,ODD,2019
HP,RTI191002,1023,2,ODD,2019
HP,RTI191002,1024,2,ODD,2019
HP,RTI191002,1025,2,ODD,2019
HP,RTI191002,1026,2,ODD,2019
HP,RTI184004,1034,9,EVEN,2019
HP,RTI176001,1038,2,EVEN,2019
HP,RTI176001,1039,2,EVEN,2019
HRS,RIF192002,1003,2,EVEN,2019
HRS,RIF192002,1004,2,EVEN,2019
HRS,RTI192002,1019,2,EVEN,2019
HRS,RTI192002,1020,2,EVEN,2019
HRS,RTI192002,1023,2,EVEN,2019
HRS,RTI192002,1024,2,EVEN,2019
IAM,RTI183006,1027,2,ODD,2019
IAM,RTI183006,1028,2,ODD,2019
IAM,RTI183007,1027,2,ODD,2019
IAM,RTI183007,1028,2,ODD,2019
IAM,RIF184001,1009,4,EVEN,2019
IAM,RIF184001,1010,4,EVEN,2019
IAM,RTI176003,1037,6,EVEN,2019
IAM,RTI176003,1038,6,EVEN,2019
IAM,RTI176004,1040,4,EVEN,2019
IDW,RIF183001,1011,2,ODD,2019
IDW,RIF183001,1012,2,ODD,2019
IDW,RTI167003,1043,2,ODD,2019
IDW,RTI167003,1044,2,ODD,2019
IDW,RIF192003,1005,2,EVEN,2019
IDW,RIF192003,1006,2,EVEN,2019
IDW,RIF192004,1001,2,EVEN,2019
IDW,RIF192004,1002,2,EVEN,2019
IFR,RIF183008,1011,2,ODD,2019
IFR,RIF183009,1011,2,ODD,2019
IFR,RTI175003,1035,3,ODD,2019
IFR,RTI167007,1047,3,ODD,2019
IFR,RIF192009,1001,3,EVEN,2019
IFR,RIF1920010,1001,5,EVEN,2019
IFR,RTI184004,1027,9,EVEN,2019
IKP,RTI183005,1033,3,ODD,2019
IKP,RTI183005,1034,3,ODD,2019
IKP,RTI175001,1035,2,ODD,2019
IKP,RTI192007,1021,3,EVEN,2019
IKP,RTI192008,1021,6,EVEN,2019
IKP,RTI184007,1027,6,EVEN,2019
IKP,RTI184007,1028,6,EVEN,2019
IN,RTI175004,1041,3,ODD,2019
IN,RTI167001,1047,2,ODD,2019
IN,RTI167001,1048,2,ODD,2019
IN,RTI167001,1049,2,ODD,2019
IN,RTI167001,1050,2,ODD,2019
IRA,RIF183001,1007,2,ODD,2019
IRA,RIF183001,1008,2,ODD,2019
IRA,RIF183001,1009,2,ODD,2019
IRA,RIF183001,1010,2,ODD,2019
IRA,RIF175003,1013,2,ODD,2019
IRA,RIF175003,1014,2,ODD,2019
IRA,RIF175003,1015,2,ODD,2019
IWP,RTI191003,1025,2,ODD,2019
IWP,RTI191003,1026,2,ODD,2019
IWP,RTI191008,1025,2,ODD,2019
KPA,RIF191002,1004,2,ODD,2019
KPA,RIF191002,1005,2,ODD,2019
KPA,RIF191002,1006,2,ODD,2019
KPA,RIF175004,1016,3,ODD,2019
KPA,RTI167007,1046,3,ODD,2019
KPA,RTI184002,1032,6,EVEN,2019
KPA,RTI184002,1034,6,EVEN,2019
KPA,RTI184004,1031,9,EVEN,2019
KSB,RIF175004,1017,3,ODD,2019
KSB,RIF175004,1018,3,ODD,2019
KSB,RTI167006,1047,3,ODD,2019
KSB,RTI167006,1048,3,ODD,2019
KSB,RIF184001,1007,4,EVEN,2019
KSB,RIF184001,1008,4,EVEN,2019
KSB,RTI176004,1036,4,EVEN,2019
KSB,RTI176004,1037,4,EVEN,2019
KSB,RTI176006,1035,3,EVEN,2019
LA,RIF175005,1016,2,ODD,2019
LA,RTI175002,1039,4,ODD,2019
LA,RTI175006,1040,3,ODD,2019
LA,RIF184002,1007,8,EVEN,2019
LA,RIF184003,1007,3,EVEN,2019
LA,RIF184003,1008,3,EVEN,2019
LA,RIF184004,1011,9,EVEN,2019
MA,RTI192001,1019,2,EVEN,2019
MA,RTI192001,1020,2,EVEN,2019
MAH,RTI175004,1039,3,ODD,2019
MAH,RTI175004,1040,3,ODD,2019
MAH,RTI175005,1035,2,ODD,2019
MAH,RTI167007,1051,3,ODD,2019
MAH,RIF192005,1004,4,EVEN,2019
MAH,RIF192005,1005,4,EVEN,2019
MAH,RIF192005,1006,4,EVEN,2019
MAH,RTI176002,1038,6,EVEN,2019
MAH,RTI176002,1039,6,EVEN,2019
MEA,RIF192006,1001,5,EVEN,2019
MEA,RIF192006,1002,5,EVEN,2019
MEA,RIF192006,1003,5,EVEN,2019
MEA,RTI176007,1041,3,EVEN,2019
MIS,RTI183005,1031,3,ODD,2019
MIS,RTI183005,1032,3,ODD,2019
MIS,RTI175001,1036,2,ODD,2019
MIS,RTI192007,1024,3,EVEN,2019
MIS,RTI192008,1024,6,EVEN,2019
MIS,RTI184006,1029,6,EVEN,2019
MM,RIF175003,1016,2,ODD,2019
MM,RTI191009,1025,2,ODD,2019
MM,RTI191009,1026,2,ODD,2019
MM,RTI1910010,1025,2,ODD,2019
MM,RTI1910010,1026,2,ODD,2019
MM,RTI192009,1020,3,EVEN,2019
MM,RTI1920010,1020,2,EVEN,2019
MM,RTI176002,1040,6,EVEN,2019
MM,RTI176002,1041,6,EVEN,2019
MMH,RTI191006,1022,2,ODD,2019
MMH,RTI191009,1022,2,ODD,2019
MMH,RTI1910010,1022,2,ODD,2019
MMH,RTI175001,1037,2,ODD,2019
MMH,RTI192009,1021,3,EVEN,2019
MMH,RTI1920010,1021,2,EVEN,2019
MMH,RTI184002,1033,6,EVEN,2019
MQ,RIF191009,1002,2,ODD,2019
MQ,RIF1910010,1002,2,ODD,2019
MQ,RIF175002,1014,4,ODD,2019
MQ,RIF192009,1003,3,EVEN,2019
MQ,RIF192009,1004,3,EVEN,2019
MQ,RIF1920010,1003,5,EVEN,2019
MQ,RIF1920010,1004,5,EVEN,2019
MQ,RIF184004,1008,9,EVEN,2019
MSK,RIF183003,1009,3,ODD,2019
MSK,RTI183008,1027,2,ODD,2019
MSK,RTI183008,1028,2,ODD,2019
MSK,RTI183009,1027,2,ODD,2019
MSK,RTI183009,1028,2,ODD,2019
MSK,RTI192007,1023,3,EVEN,2019
MSK,RTI192008,1023,6,EVEN,2019
MSK,RTI176005,1040,6,EVEN,2019
MSK,RTI176005,1041,6,EVEN,2019
MUP,RIF191002,1001,2,ODD,2019
MUP,RIF191002,1002,2,ODD,2019
MUP,RIF183004,1011,2,ODD,2019
MUP,RIF183004,1012,2,ODD,2019
MUP,RTI191004,1025,2,ODD,2019
MUP,RTI191004,1026,2,ODD,2019
MUP,RTI184006,1031,6,EVEN,2019
MUP,RTI184006,1032,6,EVEN,2019
MUP,RTI184006,1034,6,EVEN,2019
MUP,RTI176004,1041,4,EVEN,2019
MZA,RIF175006,1017,3,ODD,2019
MZA,RIF175006,1018,3,ODD,2019
MZA,RTI191006,1019,2,ODD,2019
MZA,RTI191006,1023,2,ODD,2019
MZA,RTI192009,1022,3,EVEN,2019
MZA,RTI1920010,1022,2,EVEN,2019
MZA,RTI176007,1037,3,EVEN,2019
MZA,RTI176007,1038,3,EVEN,2019
NOP,RIF175006,1013,3,ODD,2019
NOP,RTI191009,1021,2,ODD,2019
NOP,RTI1910010,1021,2,ODD,2019
NOP,RTI192007,1025,3,EVEN,2019
NOP,RTI192008,1025,6,EVEN,2019
NOP,RTI176005,1036,6,EVEN,2019
NOP,RTI176005,1037,6,EVEN,2019
NUR,RIF176006,1013,3,EVEN,2019
NUR,RIF176006,1014,3,EVEN,2019
NUR,RIF176006,1015,3,EVEN,2019
NUR,RIF176006,1016,3,EVEN,2019
NUR,RIF176006,1017,3,EVEN,2019
NUR,RIF176006,1018,3,EVEN,2019
ODT,RTI167004,1047,3,ODD,2019
ODT,RTI167004,1048,3,ODD,2019
ODT,RTI167004,1049,3,ODD,2019
ODT,RTI167004,1050,3,ODD,2019
ODT,RIF192004,1003,2,EVEN,2019
ODT,RIF192004,1004,2,EVEN,2019
ODT,RTI184001,1031,2,EVEN,2019
ODT,RTI184001,1032,2,EVEN,2019
ODT,RTI176007,1039,3,EVEN,2019
ODT,RTI176007,1040,3,EVEN,2019
OKE,RIF183004,1007,2,ODD,2019
OKE,RIF183004,1008,2,ODD,2019
OKE,RIF175002,1016,4,ODD,2019
OKE,RIF175005,1015,2,ODD,2019
OKE,RTI184001,1029,2,EVEN,2019
OKE,RTI184001,1030,2,EVEN,2019
OKE,RTI184004,1030,9,EVEN,2019
OKE,RTI168001,1048,2,EVEN,2019
OKE,RTI168001,1049,2,EVEN,2019
PPA,RTI175003,1037,3,ODD,2019
PPA,RTI175003,1038,3,ODD,2019
PPA,RTI175005,1039,2,ODD,2019
PPA,RTI175005,1040,2,ODD,2019
PPA,RTI175005,1041,2,ODD,2019
PPA,RIF184002,1008,8,EVEN,2019
PPA,RIF184002,1009,8,EVEN,2019
PPA,RIF184002,1010,8,EVEN,2019
PYS,RTI183002,1031,2,ODD,2019
PYS,RTI183002,1032,2,ODD,2019
PYS,RTI183002,1033,2,ODD,2019
PYS,RTI183002,1034,2,ODD,2019
PYS,RTI175002,1035,4,ODD,2019
PYS,RIF184003,1009,3,EVEN,2019
PYS,RIF184003,1010,3,EVEN,2019
PYS,RIF184003,1011,3,EVEN,2019
PYS,RIF184004,1012,9,EVEN,2019
PYS,RTI184003,1031,3,EVEN,2019
PYS,RTI184003,1032,3,EVEN,2019
QH,RTI191006,1026,2,ODD,2019
QH,RTI167005,1047,3,ODD,2019
QH,RTI167006,1049,3,ODD,2019
QH,RTI167006,1050,3,ODD,2019
QH,RTI167006,1051,3,ODD,2019
RAA,RTI175002,1036,4,ODD,2019
RAA,RTI175003,1036,3,ODD,2019
RAA,RTI167006,1044,3,ODD,2019
RAA,RTI184004,1033,9,EVEN,2019
RAA,RTI176006,1040,3,EVEN,2019
RB,RIF191003,1005,2,ODD,2019
RB,RIF191003,1006,2,ODD,2019
RDA,RIF191009,1001,2,ODD,2019
RDA,RIF1910010,1001,2,ODD,2019
RDA,RIF175002,1013,4,ODD,2019
RDA,RIF184004,1007,9,EVEN,2019
RDA,RTI184001,1027,2,EVEN,2019
RDA,RTI184001,1028,2,EVEN,2019
RDM,RTI191004,1021,2,ODD,2019
RDM,RTI191004,1022,2,ODD,2019
RDM,RTI191004,1023,2,ODD,2019
RDM,RTI191004,1024,2,ODD,2019
RDM,RIF192007,1005,3,EVEN,2019
RDM,RIF192007,1006,3,EVEN,2019
RDM,RIF192008,1005,6,EVEN,2019
RDM,RIF192008,1006,6,EVEN,2019
RDM,RTI168001,1051,2,EVEN,2019
RDN,RTI183003,1030,2,ODD,2019
RDN,RTI183003,1031,2,ODD,2019
RDN,RTI183003,1032,2,ODD,2019
RDN,RTI183003,1033,2,ODD,2019
RDN,RTI183003,1034,2,ODD,2019
RDN,RTI167002,1050,2,ODD,2019
RID,RIF191006,1001,2,ODD,2019
RID,RIF191006,1002,2,ODD,2019
RID,RIF191006,1003,2,ODD,2019
RID,RIF191006,1004,2,ODD,2019
RID,RIF175002,1017,4,ODD,2019
RID,RTI192005,1019,4,EVEN,2019
RID,RTI192005,1020,4,EVEN,2019
RID,RTI192005,1021,4,EVEN,2019
RID,RTI184002,1029,6,EVEN,2019
RID,RTI184002,1030,6,EVEN,2019
RIZ,RIF175001,1017,3,ODD,2019
RIZ,RIF175001,1018,3,ODD,2019
RIZ,RTI191002,1019,2,ODD,2019
RIZ,RTI191002,1020,2,ODD,2019
RIZ,RTI191002,1021,2,ODD,2019
RIZ,RTI191002,1022,2,ODD,2019
RIZ,RIF192003,1001,2,EVEN,2019
RIZ,RIF192003,1002,2,EVEN,2019
RIZ,RTI184007,1032,6,EVEN,2019
RIZ,RTI184007,1033,6,EVEN,2019
RIZ,RTI184007,1034,6,EVEN,2019
RKA,RTI184005,1027,5,EVEN,2019
RKA,RTI184005,1028,5,EVEN,2019
RKA,RTI184007,1029,6,EVEN,2019
ROW,RTI183001,1031,2,ODD,2019
ROW,RTI183005,1029,3,ODD,2019
ROW,RTI183005,1030,3,ODD,2019
ROW,RIF184006,1011,2,EVEN,2019
ROW,RIF184006,1012,2,EVEN,2019
ROW,RTI192009,1023,3,EVEN,2019
ROW,RTI1920010,1023,2,EVEN,2019
RR,RIF183008,1007,2,ODD,2019
RR,RIF183008,1008,2,ODD,2019
RR,RIF183009,1007,2,ODD,2019
RR,RIF183009,1008,2,ODD,2019
RR,RTI167005,1044,3,ODD,2019
RWS,RIF191007,1001,2,ODD,2019
RWS,RIF191007,1002,2,ODD,2019
RWS,RIF191007,1003,2,ODD,2019
RWS,RIF191007,1004,2,ODD,2019
RWS,RTI183002,1027,2,ODD,2019
RWS,RTI183002,1028,2,ODD,2019
RWS,RTI192006,1019,4,EVEN,2019
RWS,RTI192006,1020,4,EVEN,2019
RWS,RTI192006,1021,4,EVEN,2019
RWS,RTI192006,1022,4,EVEN,2019
RWS,RTI192006,1023,4,EVEN,2019
RWS,RTI192006,1026,4,EVEN,2019
SBS,RIF191008,1005,2,ODD,2019
SBS,RIF191008,1006,2,ODD,2019
SBS,RTI191005,1019,2,ODD,2019
SBS,RTI191005,1020,2,ODD,2019
SBS,RTI191005,1021,2,ODD,2019
SBS,RTI191008,1023,2,ODD,2019
SBS,RTI191008,1024,2,ODD,2019
SBS,RTI191008,1026,2,ODD,2019
SBS,RIF192003,1003,2,EVEN,2019
SBS,RIF192003,1004,2,EVEN,2019
SBS,RTI192003,1022,2,EVEN,2019
SBS,RTI176001,1037,2,EVEN,2019
SES,RTI183008,1031,2,ODD,2019
SES,RTI183008,1032,2,ODD,2019
SES,RTI183009,1031,2,ODD,2019
SES,RTI183009,1032,2,ODD,2019
SES,RIF184001,1011,4,EVEN,2019
SES,RIF184001,1012,4,EVEN,2019
SES,RTI192009,1024,3,EVEN,2019
SES,RTI1920010,1024,2,EVEN,2019
SIR,RIF191003,1001,2,ODD,2019
SIR,RIF191003,1002,2,ODD,2019
SIR,RIF191003,1003,2,ODD,2019
SIR,RIF191003,1004,2,ODD,2019
SIR,RTI176001,1040,2,EVEN,2019
SIR,RTI176001,1041,2,EVEN,2019
SMU,RTI191001,1021,2,ODD,2019
SMU,RTI191001,1022,2,ODD,2019
SMU,RIF192002,1001,2,EVEN,2019
SMU,RIF192002,1002,2,EVEN,2019
SMU,RIF192002,1005,2,EVEN,2019
SMU,RIF192002,1006,2,EVEN,2019
SNA,RIF183006,1011,2,ODD,2019
SNA,RIF183006,1012,2,ODD,2019
SNA,RIF183007,1011,2,ODD,2019
SNA,RIF183007,1012,2,ODD,2019
SNA,RIF175004,1013,3,ODD,2019
SNA,RIF192006,1004,5,EVEN,2019
SNA,RIF192006,1005,5,EVEN,2019
SNA,RIF192006,1006,5,EVEN,2019
SNA,RTI168001,1050,2,EVEN,2019
TAW,RIF175004,1014,3,ODD,2019
TAW,RIF175004,1015,3,ODD,2019
TOM,RTI183003,1027,2,ODD,2019
TOM,RTI183003,1028,2,ODD,2019
